SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1655521,100077,Cash loans,,0.0,0.0,,,TUESDAY,9,Y,1,,,,XNA,Canceled,-294,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2161341,100077,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Refused,-268,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1248400,100077,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Refused,-268,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1222874,100077,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Refused,-268,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2507343,100077,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Refused,-268,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1879539,100077,Cash loans,37101.69,1147500.0,1344406.5,,1147500.0,TUESDAY,14,Y,1,,,,Repairs,Refused,-176,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
2340488,100077,Revolving loans,,0.0,0.0,,,WEDNESDAY,15,Y,1,,,,XAP,Canceled,-217,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2562193,100077,Revolving loans,2250.0,45000.0,45000.0,,45000.0,WEDNESDAY,15,Y,1,,,,XAP,Approved,-217,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
1855344,100077,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Refused,-268,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1786003,100077,Revolving loans,,0.0,0.0,,,WEDNESDAY,15,Y,1,,,,XAP,Canceled,-217,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2033040,100077,Cash loans,,0.0,0.0,,,THURSDAY,14,Y,1,,,,XNA,Refused,-265,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1691588,100077,Revolving loans,2250.0,45000.0,45000.0,,45000.0,WEDNESDAY,15,Y,1,,,,XAP,Approved,-217,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1677978,100078,Cash loans,9441.54,117000.0,129870.0,,117000.0,THURSDAY,8,Y,1,,,,XNA,Approved,-2812,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,20.0,middle,Cash Street: middle,365243.0,-2782.0,-2212.0,-2212.0,-2207.0,1.0
2378725,100078,Cash loans,24345.855,540000.0,625536.0,,540000.0,WEDNESDAY,13,Y,1,,,,XNA,Approved,-916,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Country-wide,-1,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-886.0,524.0,-136.0,-128.0,1.0
1025031,100078,Cash loans,11508.3,225000.0,276975.0,,225000.0,THURSDAY,14,Y,1,,,,XNA,Approved,-1594,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,42.0,middle,Cash X-Sell: middle,365243.0,-1564.0,-334.0,-334.0,-331.0,1.0
1677977,100078,Cash loans,19548.81,405000.0,470488.5,,405000.0,MONDAY,12,Y,1,,,,XNA,Approved,-1282,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,42.0,middle,Cash X-Sell: middle,365243.0,-1252.0,-22.0,-142.0,-135.0,1.0
1401480,100078,Cash loans,,0.0,0.0,,,MONDAY,8,Y,1,,,,XNA,Canceled,-22,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2188203,100078,Cash loans,32543.55,765000.0,765000.0,,765000.0,MONDAY,8,Y,1,,,,XNA,Refused,-22,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
1986973,100078,Cash loans,,0.0,0.0,,,WEDNESDAY,11,Y,1,,,,XNA,Canceled,-13,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1373453,100078,Cash loans,,0.0,0.0,,,MONDAY,8,Y,1,,,,XNA,Canceled,-22,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1091664,100078,Cash loans,38263.5,900000.0,900000.0,,900000.0,MONDAY,8,Y,1,,,,XNA,Refused,-22,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
2473897,100078,Cash loans,25769.25,585000.0,585000.0,,585000.0,MONDAY,8,Y,1,,,,XNA,Refused,-22,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,,,,,,
2367753,100078,Cash loans,38263.5,900000.0,900000.0,,900000.0,WEDNESDAY,11,Y,1,,,,XNA,Refused,-13,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash Street: low,,,,,,
1479709,100079,Cash loans,13072.185,90000.0,110146.5,,90000.0,FRIDAY,12,Y,1,,,,Other,Refused,-608,Cash through the bank,LIMIT,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,,,,,,
2293676,100079,Consumer loans,8206.74,76477.5,70119.0,15295.5,76477.5,SATURDAY,15,Y,1,0.1950276592381855,,,XAP,Refused,-607,Cash through the bank,LIMIT,,Repeater,Audio/Video,POS,XNA,Stone,180,Consumer electronics,12.0,high,POS household with interest,,,,,,
1345069,100079,Consumer loans,10426.86,80730.0,51831.0,31500.0,80730.0,SUNDAY,12,Y,1,0.4116878908973087,,,XAP,Approved,-662,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,365243.0,-631.0,-481.0,-541.0,-536.0,0.0
2408142,100080,Cash loans,31778.73,585000.0,666081.0,,585000.0,WEDNESDAY,10,Y,1,,,,XNA,Approved,-389,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42.0,middle,Cash X-Sell: middle,365243.0,-359.0,871.0,365243.0,365243.0,1.0
1683048,100080,Cash loans,8669.385,67500.0,71955.0,0.0,67500.0,TUESDAY,14,Y,1,0.0,,,Education,Approved,-1713,Cash through the bank,XAP,Other_B,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-1682.0,-1352.0,-1352.0,-1344.0,0.0
2182586,100080,Cash loans,,0.0,0.0,,,MONDAY,13,Y,1,,,,XNA,Canceled,-209,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2766609,100080,Cash loans,,0.0,0.0,,,FRIDAY,13,Y,1,,,,XNA,Canceled,-226,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1727360,100080,Cash loans,,0.0,0.0,,,SUNDAY,15,Y,1,,,,XNA,Canceled,-182,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2203713,100080,Cash loans,19668.69,405000.0,461133.0,,405000.0,TUESDAY,13,Y,1,,,,XNA,Approved,-1006,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,365243.0,-976.0,74.0,365243.0,365243.0,1.0
1028761,100080,Consumer loans,6084.495,30915.0,29200.5,3091.5,30915.0,WEDNESDAY,13,Y,1,0.10426497415627846,,,XAP,Approved,-1355,XNA,XAP,Other_B,Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,6.0,high,POS mobile with interest,365243.0,-1324.0,-1174.0,-1174.0,-1169.0,0.0
2087567,100081,Consumer loans,6075.63,46755.0,45544.5,4680.0,46755.0,SUNDAY,12,Y,1,0.10148324930154516,,,XAP,Approved,-2519,Cash through the bank,XAP,Other_A,New,Mobile,POS,XNA,Country-wide,18,Connectivity,10.0,low_normal,POS mobile with interest,365243.0,-2484.0,-2214.0,-2214.0,-2204.0,1.0
1848995,100082,Consumer loans,8412.66,76450.5,69183.0,13500.0,76450.5,SATURDAY,17,Y,1,0.1778204379706502,,,XAP,Approved,-1933,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Stone,29,Connectivity,12.0,high,POS mobile with interest,365243.0,-1902.0,-1572.0,-1812.0,-1806.0,0.0
2739336,100082,Cash loans,20049.03,450000.0,512370.0,,450000.0,MONDAY,18,Y,1,,,,XNA,Refused,-879,XNA,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,36.0,low_normal,Cash Street: low,,,,,,
2284971,100082,Cash loans,,0.0,0.0,,,FRIDAY,18,Y,1,,,,XNA,Canceled,-37,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
2604556,100082,Cash loans,,0.0,0.0,,,FRIDAY,17,Y,1,,,,XNA,Canceled,-37,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1587743,100082,Cash loans,18458.82,450000.0,522765.0,,450000.0,THURSDAY,14,Y,1,,,,XNA,Refused,-874,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,42.0,low_normal,Cash Street: low,,,,,,
2150876,100082,Cash loans,26325.0,810000.0,810000.0,,810000.0,FRIDAY,19,Y,1,,,,XNA,Refused,-1003,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,48.0,low_normal,Cash Street: low,,,,,,
2222423,100082,Cash loans,14625.0,450000.0,450000.0,,450000.0,FRIDAY,19,Y,1,,,,XNA,Refused,-1003,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,48.0,low_normal,Cash Street: low,,,,,,
2628319,100082,Revolving loans,6750.0,0.0,135000.0,,,MONDAY,15,Y,1,,,,XAP,Approved,-2722,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card Street,-2678.0,-2633.0,365243.0,-1659.0,365243.0,0.0
1227327,100082,Consumer loans,11890.215,231619.5,217089.0,46327.5,231619.5,TUESDAY,20,Y,1,0.1915402379536175,,,XAP,Approved,-698,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1500,Consumer electronics,24.0,low_normal,POS household with interest,365243.0,-666.0,24.0,-576.0,-567.0,0.0
2175721,100082,Cash loans,32175.0,990000.0,990000.0,,990000.0,FRIDAY,19,Y,1,,,,XNA,Refused,-1003,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,48.0,low_normal,Cash Street: low,,,,,,
1210487,100082,Consumer loans,8154.675,81558.0,73399.5,8158.5,81558.0,FRIDAY,13,Y,1,0.10894514556288998,,,XAP,Approved,-2879,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Stone,200,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-2841.0,-2571.0,-2601.0,-2597.0,0.0
1841344,100082,Cash loans,35100.0,1080000.0,1080000.0,,1080000.0,FRIDAY,19,Y,1,,,,XNA,Refused,-1003,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,48.0,low_normal,Cash Street: low,,,,,,
2493902,100082,Cash loans,30712.5,945000.0,945000.0,,945000.0,FRIDAY,19,Y,1,,,,XNA,Refused,-1003,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,48.0,low_normal,Cash Street: low,,,,,,
2654166,100082,Cash loans,38833.695,1147500.0,1280794.5,,1147500.0,FRIDAY,19,Y,1,,,,XNA,Refused,-1003,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,48.0,low_action,Cash Street: low,,,,,,
1780926,100082,Cash loans,34792.2,1147500.0,1147500.0,,1147500.0,FRIDAY,18,Y,1,,,,XNA,Refused,-1003,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,48.0,low_action,Cash Street: low,,,,,,
1918780,100083,Consumer loans,6046.56,48181.5,44329.5,7231.5,48181.5,SATURDAY,14,Y,1,0.1527464732858344,,,XAP,Approved,-2053,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,56,Connectivity,10.0,high,POS mobile with interest,365243.0,-2017.0,-1747.0,-1747.0,-1744.0,0.0
1565121,100083,Revolving loans,4500.0,0.0,90000.0,,,MONDAY,13,Y,1,,,,XAP,Approved,-798,XNA,XAP,,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1231722,100083,Cash loans,11915.1,157500.0,178290.0,,157500.0,MONDAY,13,Y,1,,,,XNA,Approved,-798,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-768.0,-78.0,-78.0,-71.0,1.0
2746640,100084,Consumer loans,16486.425,152055.0,154885.5,15205.5,152055.0,SUNDAY,12,Y,1,0.0973606588131166,,,XAP,Approved,-1475,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Regional / Local,40,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1444.0,-1114.0,-1114.0,-1104.0,0.0
1571844,100084,Consumer loans,11319.795,58590.0,55516.5,5859.0,58590.0,MONDAY,13,Y,1,0.10396629984869593,,,XAP,Refused,-1033,Cash through the bank,HC,"Spouse, partner",Repeater,Mobile,POS,XNA,Stone,10,Connectivity,6.0,high,POS mobile with interest,,,,,,
2195900,100084,Cash loans,18097.02,468000.0,653328.0,,468000.0,FRIDAY,10,Y,1,,,,Buying a new car,Refused,-63,Cash through the bank,HC,Unaccompanied,Refreshed,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
1046038,100084,Consumer loans,14956.2,85500.0,80757.0,8550.0,85500.0,SUNDAY,19,Y,1,0.10426648832372903,,,XAP,Approved,-2133,Cash through the bank,XAP,Family,New,Clothing and Accessories,POS,XNA,Regional / Local,54,Clothing,6.0,middle,POS industry with interest,365243.0,-2101.0,-1951.0,-1951.0,-1944.0,0.0
1472064,100084,Cash loans,,0.0,0.0,,,TUESDAY,17,Y,1,,,,XNA,Canceled,-66,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1102586,100084,Consumer loans,3824.37,24705.0,18904.5,6750.0,24705.0,FRIDAY,10,Y,1,0.28655259842770786,,,XAP,Approved,-1036,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,6.0,high,POS mobile with interest,365243.0,-985.0,-835.0,-865.0,-859.0,0.0
1860330,100084,Cash loans,,0.0,0.0,,,FRIDAY,10,Y,1,,,,XNA,Canceled,-63,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1972150,100085,Cash loans,13608.045,135000.0,148365.0,,135000.0,THURSDAY,19,Y,1,,,,Repairs,Refused,-377,XNA,HC,,Repeater,XNA,Cash,walk-in,Contact center,-1,XNA,18.0,high,Cash Street: high,,,,,,
2558764,100085,Consumer loans,4550.265,28597.5,21847.5,6750.0,28597.5,THURSDAY,16,Y,1,0.2570631571418352,,,XAP,Approved,-1175,XNA,XAP,Other_B,New,Mobile,POS,XNA,Country-wide,24,Connectivity,6.0,high,POS mobile with interest,365243.0,-1144.0,-994.0,-994.0,-990.0,0.0
1726118,100085,Consumer loans,,23985.0,23985.0,0.0,23985.0,SUNDAY,9,Y,1,0.0,,,XAP,Refused,-493,Cash through the bank,HC,,Repeater,Mobile,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,
2235967,100086,Consumer loans,,76072.95,76072.95,0.0,76072.95,SATURDAY,12,Y,1,0.0,,,XAP,Unused offer,-572,Cash through the bank,CLIENT,,Repeater,Photo / Cinema Equipment,XNA,XNA,Country-wide,37,Connectivity,,XNA,POS mobile with interest,,,,,,
1856124,100086,Revolving loans,5625.0,0.0,112500.0,,,SUNDAY,10,Y,1,,,,XAP,Approved,-2573,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,19,Connectivity,0.0,XNA,Card Street,-2478.0,-2432.0,365243.0,-880.0,365243.0,0.0
1512951,100086,Cash loans,,0.0,0.0,,,SATURDAY,14,Y,1,,,,XNA,Canceled,-40,XNA,XAP,,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,,XNA,Cash,,,,,,
1866842,100086,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Canceled,-73,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1712955,100086,Cash loans,21775.5,675000.0,675000.0,,675000.0,SATURDAY,14,Y,1,,,,XNA,Canceled,-26,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
2810220,100086,Consumer loans,6049.98,24835.5,21235.5,3600.0,24835.5,FRIDAY,13,Y,1,0.15786786143734868,,,XAP,Refused,-2554,Cash through the bank,SCO,Family,Repeater,XNA,POS,XNA,Country-wide,19,Connectivity,4.0,low_normal,POS mobile with interest,,,,,,
2129796,100086,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Canceled,-73,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1233905,100087,Cash loans,16632.405,135000.0,162315.0,,135000.0,WEDNESDAY,9,Y,1,,,,XNA,Approved,-408,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-378.0,-48.0,-48.0,-40.0,1.0
1514530,100087,Cash loans,10841.85,157500.0,188685.0,,157500.0,SATURDAY,10,Y,1,,,,XNA,Approved,-986,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,high,Cash X-Sell: high,365243.0,-956.0,94.0,-626.0,-620.0,1.0
1207842,100087,Consumer loans,6797.16,31401.0,33057.0,0.0,31401.0,FRIDAY,13,Y,1,0.0,,,XAP,Approved,-595,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,365243.0,-564.0,-414.0,-414.0,-411.0,0.0
1950528,100087,Consumer loans,7485.615,40000.5,45040.5,0.0,40000.5,SUNDAY,11,Y,1,0.0,,,XAP,Approved,-1230,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Regional / Local,158,Consumer electronics,8.0,high,POS household with interest,365243.0,-1199.0,-989.0,-989.0,-984.0,0.0
2165375,100087,Consumer loans,18734.805,162900.0,97740.0,65160.0,162900.0,MONDAY,14,Y,1,0.4356363636363636,,,XAP,Approved,-704,Cash through the bank,XAP,Unaccompanied,Repeater,Construction Materials,POS,XNA,Stone,72,Construction,6.0,middle,POS industry with interest,365243.0,-672.0,-522.0,-522.0,-516.0,0.0
1179472,100088,Consumer loans,15388.47,153900.0,138510.0,15390.0,153900.0,SUNDAY,8,Y,1,0.1089090909090909,,,XAP,Approved,-1537,Cash through the bank,XAP,Unaccompanied,New,Furniture,POS,XNA,Country-wide,152,Furniture,10.0,low_normal,POS industry with interest,365243.0,-1505.0,-1235.0,-1235.0,-1228.0,0.0
2257657,100088,Cash loans,25546.77,540000.0,614844.0,,540000.0,FRIDAY,8,Y,1,,,,XNA,Approved,-419,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42.0,middle,Cash X-Sell: middle,365243.0,-389.0,841.0,365243.0,365243.0,1.0
1931866,100089,Cash loans,23140.62,270000.0,307786.5,,270000.0,MONDAY,13,Y,1,,,,XNA,Approved,-1163,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,middle,Cash Street: middle,,,,,,
1585092,100089,Consumer loans,13657.455,138150.0,102150.0,36000.0,138150.0,WEDNESDAY,16,Y,1,0.2838021912940479,,,XAP,Approved,-1798,XNA,XAP,Family,New,Audio/Video,POS,XNA,Stone,22,Consumer electronics,10.0,high,POS household with interest,365243.0,-1761.0,-1491.0,-1491.0,-1486.0,0.0
2587135,100089,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Canceled,-92,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1148703,100089,Cash loans,15656.265,360000.0,512064.0,,360000.0,MONDAY,11,Y,1,,,,Repairs,Refused,-92,Cash through the bank,SCOFR,Family,Refreshed,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,low_action,Cash Street: low,,,,,,
1243499,100090,Cash loans,20297.43,454500.0,508495.5,,454500.0,THURSDAY,13,Y,1,,,,XNA,Refused,-232,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
1554366,100090,Revolving loans,11250.0,225000.0,225000.0,,225000.0,FRIDAY,17,Y,1,,,,XAP,Refused,-1078,XNA,SCO,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
1786951,100090,Consumer loans,7543.8,63445.5,71770.5,0.0,63445.5,WEDNESDAY,18,Y,1,0.0,,,XAP,Approved,-954,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,8025,Consumer electronics,12.0,middle,POS household with interest,365243.0,-923.0,-593.0,-593.0,-586.0,0.0
2444847,100090,Revolving loans,22500.0,0.0,450000.0,,,TUESDAY,17,Y,1,,,,XAP,Approved,-864,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1980079,100090,Cash loans,26264.115,454500.0,490495.5,,454500.0,THURSDAY,13,Y,1,,,,XNA,Refused,-232,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,
2444845,100090,Cash loans,16681.95,472500.0,566055.0,,472500.0,THURSDAY,13,Y,1,,,,XNA,Approved,-232,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,365243.0,-202.0,1568.0,365243.0,365243.0,1.0
2363471,100090,Cash loans,,0.0,0.0,,,SATURDAY,13,Y,1,,,,XNA,Canceled,-586,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2672015,100090,Consumer loans,5859.18,106812.0,129370.5,0.0,106812.0,SUNDAY,15,Y,1,0.0,,,XAP,Approved,-1097,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Country-wide,8025,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1066.0,-376.0,-376.0,-369.0,0.0
2740614,100090,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Canceled,-232,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2367821,100090,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Canceled,-232,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1390161,100090,Cash loans,24172.65,229500.0,241920.0,,229500.0,SATURDAY,13,Y,1,,,,XNA,Approved,-587,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-557.0,-227.0,-227.0,-222.0,1.0
1091477,100090,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Canceled,-232,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2558997,100091,Consumer loans,7078.95,39330.0,39330.0,0.0,39330.0,MONDAY,18,Y,1,0.0,,,XAP,Approved,-619,Cash through the bank,XAP,"Spouse, partner",New,Computers,POS,XNA,Regional / Local,320,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-588.0,-438.0,-468.0,-466.0,0.0
2770746,100091,Revolving loans,,0.0,0.0,,,SATURDAY,10,Y,1,,,,XAP,Canceled,-299,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2005450,100091,Revolving loans,10125.0,270000.0,270000.0,,270000.0,SATURDAY,10,N,0,,,,XAP,Refused,-299,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
1089849,100091,Revolving loans,,0.0,0.0,,,SATURDAY,10,Y,1,,,,XAP,Canceled,-299,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
