SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
2164190,100012,2.0,3,-742.0,-808.0,11057.535,11057.535
1594297,100013,1.0,10,-556.0,-556.0,23153.985,23153.985
1594297,100013,1.0,7,-646.0,-647.0,23153.985,23153.985
1865796,100013,1.0,5,-1829.0,-1867.0,6538.185,6538.185
1594297,100013,1.0,14,-436.0,-427.0,23153.985,23105.79
1108870,100013,1.0,5,-122.0,-103.0,4742.415,23.58
1594297,100013,1.0,4,-736.0,-732.0,23153.985,23090.94
1594297,100013,1.0,12,-496.0,-522.0,23153.985,6.165
1865796,100013,1.0,4,-1859.0,-1895.0,6538.185,6538.185
1108870,100013,1.0,3,-182.0,-196.0,4742.415,4742.415
1594297,100013,1.0,11,-526.0,-522.0,23153.985,22943.835
1594297,100013,1.0,15,-406.0,-427.0,23153.985,69.21
1108870,100013,1.0,4,-152.0,-154.0,4742.415,4511.25
1594297,100013,1.0,14,-436.0,-461.0,23153.985,48.195
1108870,100013,1.0,5,-122.0,-131.0,4742.415,4718.835
1594297,100013,1.0,1,-826.0,-816.0,23153.985,23153.985
1865796,100013,1.0,7,-1769.0,-1803.0,6538.185,6538.185
1594297,100013,2.0,17,-346.0,-347.0,357347.745,357347.745
1108870,100013,1.0,6,-92.0,-103.0,4741.245,4741.245
1594297,100013,1.0,8,-616.0,-616.0,23153.985,23153.985
1594297,100013,1.0,2,-796.0,-791.0,23153.985,23132.97
1594297,100013,1.0,5,-706.0,-707.0,23153.985,23153.985
1865796,100013,1.0,3,-1889.0,-1924.0,6538.185,6538.185
1594297,100013,1.0,2,-796.0,-816.0,23153.985,21.015
1108870,100013,1.0,4,-152.0,-131.0,4742.415,231.165
1108870,100013,1.0,1,-242.0,-248.0,4742.415,4742.415
1594297,100013,1.0,3,-766.0,-768.0,23153.985,23153.985
1594297,100013,1.0,15,-406.0,-403.0,23153.985,23084.775
1594297,100013,1.0,4,-736.0,-768.0,23153.985,63.045
1594297,100013,1.0,12,-496.0,-493.0,23153.985,23147.82
1594297,100013,1.0,11,-526.0,-556.0,23153.985,210.15
1594297,100013,1.0,13,-466.0,-461.0,23153.985,23126.805
1594297,100013,1.0,9,-586.0,-586.0,23153.985,23153.985
1865796,100013,1.0,6,-1799.0,-1834.0,6538.185,6538.185
1594297,100013,1.0,16,-376.0,-376.0,23153.985,23153.985
1865796,100013,1.0,2,-1919.0,-1953.0,6538.185,6538.185
1594297,100013,1.0,13,-466.0,-493.0,23153.985,27.18
1865796,100013,2.0,9,-1709.0,-1713.0,12730.68,12730.68
1865796,100013,1.0,8,-1739.0,-1770.0,6538.185,6538.185
1108870,100013,1.0,2,-212.0,-222.0,4742.415,4742.415
1594297,100013,1.0,6,-676.0,-677.0,23153.985,23153.985
1865796,100013,1.0,1,-1949.0,-1979.0,6538.185,6538.185
1461079,100014,1.0,10,-543.0,-542.0,11567.475,11567.475
1461079,100014,1.0,4,-723.0,-722.0,11567.475,11567.475
1461079,100014,1.0,8,-603.0,-599.0,11567.475,9964.8
1461079,100014,1.0,9,-573.0,-572.0,11567.475,11567.475
1461079,100014,1.0,12,-483.0,-513.0,11547.27,3032.775
1461079,100014,1.0,7,-633.0,-628.0,11567.475,10322.325
1461079,100014,1.0,8,-603.0,-628.0,11567.475,1602.675
1461079,100014,1.0,5,-693.0,-690.0,11567.475,11037.375
1461079,100014,1.0,11,-513.0,-513.0,11567.475,11567.475
1461079,100014,1.0,6,-663.0,-690.0,11567.475,1112.625
2006578,100014,1.0,2,-34.0,-36.0,14045.625,14045.625
1461079,100014,1.0,12,-483.0,-480.0,11547.27,8514.495
1461079,100014,1.0,6,-663.0,-661.0,11567.475,10454.85
1461079,100014,1.0,3,-753.0,-760.0,11567.475,11567.475
1461079,100014,1.0,7,-633.0,-661.0,11567.475,1245.15
1461079,100014,1.0,1,-813.0,-823.0,11567.475,11567.475
1461079,100014,1.0,5,-693.0,-722.0,11567.475,530.1
1461079,100014,1.0,2,-783.0,-788.0,11567.475,11567.475
2006578,100014,1.0,1,-64.0,-77.0,14045.625,14045.625
1027737,100015,1.0,10,-2090.0,-2108.0,7584.525,7584.525
1027737,100015,1.0,2,-2330.0,-2348.0,7666.92,7666.92
1027737,100015,1.0,4,-2270.0,-2299.0,7666.92,7666.92
1027737,100015,1.0,1,-2360.0,-2374.0,7666.92,7666.92
1027737,100015,1.0,6,-2210.0,-2221.0,7666.92,7666.92
1027737,100015,1.0,7,-2180.0,-2193.0,7666.92,7666.92
1027737,100015,1.0,3,-2300.0,-2320.0,7666.92,7666.92
1027737,100015,1.0,9,-2120.0,-2129.0,7666.92,7666.92
1027737,100015,1.0,8,-2150.0,-2129.0,7666.92,7666.92
1027737,100015,1.0,5,-2240.0,-2258.0,7666.92,7666.92
1251047,100016,1.0,16,-567.0,-543.0,14480.46,3.96
2824473,100016,1.0,7,-1115.0,-1124.0,7124.04,7124.04
2824473,100016,1.0,12,-965.0,-973.0,7124.04,7124.04
2824473,100016,1.0,16,-845.0,-844.0,7124.04,7124.04
2824473,100016,1.0,22,-665.0,-667.0,7124.04,7124.04
1251047,100016,1.0,15,-597.0,-609.0,14480.46,14476.5
1251047,100016,1.0,9,-777.0,-784.0,14480.46,14476.5
2824473,100016,1.0,2,-1265.0,-1275.0,7124.04,7124.04
1251047,100016,1.0,6,-867.0,-879.0,14480.46,14476.5
2824473,100016,1.0,11,-995.0,-1002.0,7124.04,7124.04
2824473,100016,1.0,21,-695.0,-697.0,7124.04,7124.04
2824473,100016,1.0,17,-815.0,-815.0,7124.04,7124.04
2824473,100016,1.0,9,-1055.0,-1061.0,7124.04,7124.04
1515914,100016,1.0,1,-2339.0,-2339.0,6042.915,6042.915
1251047,100016,1.0,14,-627.0,-634.0,14480.46,14476.5
2824473,100016,1.0,19,-755.0,-758.0,7124.04,7124.04
1515914,100016,1.0,7,-2159.0,-2163.0,6042.915,6042.915
2824473,100016,1.0,4,-1205.0,-1215.0,7124.04,7124.04
2824473,100016,1.0,1,-1295.0,-1302.0,7124.04,7124.04
2824473,100016,1.0,5,-1175.0,-1184.0,7124.04,7124.04
1251047,100016,1.0,5,-897.0,-910.0,14480.46,14476.5
1251047,100016,1.0,13,-657.0,-634.0,14480.46,3.96
1515914,100016,1.0,8,-2129.0,-2132.0,6042.915,6042.915
1251047,100016,1.0,7,-837.0,-815.0,14480.46,3.96
1251047,100016,1.0,16,-567.0,-571.0,14480.46,14476.5
1251047,100016,1.0,11,-717.0,-697.0,14480.46,3.96
1251047,100016,1.0,5,-897.0,-879.0,14480.46,3.96
2824473,100016,1.0,24,-605.0,-609.0,7055.19,7055.19
1251047,100016,1.0,10,-747.0,-725.0,14480.46,3.96
2824473,100016,1.0,8,-1085.0,-1092.0,7124.04,7124.04
1251047,100016,1.0,3,-957.0,-973.0,14480.46,14480.46
2824473,100016,1.0,6,-1145.0,-1155.0,7124.04,7124.04
1251047,100016,1.0,10,-747.0,-758.0,14480.46,14476.5
1251047,100016,2.0,17,-537.0,-539.0,102028.14,102028.14
2824473,100016,1.0,10,-1025.0,-1032.0,7124.04,7124.04
1251047,100016,1.0,8,-807.0,-815.0,14480.46,14476.5
1515914,100016,1.0,3,-2279.0,-2279.0,6042.915,6042.915
1515914,100016,1.0,6,-2189.0,-2193.0,6042.915,6042.915
1251047,100016,1.0,14,-627.0,-609.0,14480.46,3.96
1251047,100016,1.0,6,-867.0,-844.0,14480.46,3.96
1251047,100016,1.0,8,-807.0,-784.0,14480.46,3.96
2824473,100016,1.0,20,-725.0,-725.0,7124.04,7124.04
1251047,100016,1.0,15,-597.0,-571.0,14480.46,3.96
1515914,100016,1.0,2,-2309.0,-2309.0,6042.915,6042.915
2824473,100016,1.0,15,-875.0,-879.0,7124.04,7124.04
1515914,100016,1.0,4,-2249.0,-2249.0,6042.915,6042.915
1251047,100016,1.0,12,-687.0,-697.0,14480.46,14476.5
1251047,100016,1.0,9,-777.0,-758.0,14480.46,3.96
1515914,100016,1.0,11,-2039.0,-2046.0,6042.915,6042.915
2824473,100016,1.0,3,-1235.0,-1246.0,7124.04,7124.04
1251047,100016,1.0,13,-657.0,-667.0,14480.46,14476.5
1515914,100016,1.0,12,-2009.0,-2009.0,5955.885,5955.885
1515914,100016,1.0,9,-2099.0,-2101.0,6042.915,6042.915
2824473,100016,1.0,13,-935.0,-938.0,7124.04,7124.04
1251047,100016,1.0,11,-717.0,-725.0,14480.46,14476.5
1251047,100016,1.0,2,-987.0,-1002.0,14480.46,14480.46
2824473,100016,1.0,18,-785.0,-784.0,7124.04,7124.04
1251047,100016,1.0,1,-1017.0,-1032.0,14480.46,14480.46
1251047,100016,1.0,7,-837.0,-844.0,14480.46,14476.5
2824473,100016,1.0,23,-635.0,-634.0,7124.04,7124.04
1515914,100016,1.0,10,-2069.0,-2072.0,6042.915,6042.915
1251047,100016,1.0,4,-927.0,-938.0,14480.46,14480.46
1515914,100016,1.0,5,-2219.0,-2223.0,6042.915,6042.915
1251047,100016,1.0,12,-687.0,-667.0,14480.46,3.96
2824473,100016,1.0,14,-905.0,-910.0,7124.04,7124.04
1562063,100017,1.0,9,-341.0,-350.0,11783.52,11783.52
2769249,100017,1.0,9,-2158.0,-2166.0,16967.295,16967.295
1562063,100017,1.0,10,-311.0,-321.0,11783.52,11783.52
2769249,100017,1.0,10,-2128.0,-2133.0,16891.56,16891.56
1562063,100017,1.0,6,-431.0,-446.0,11783.52,11783.52
1562063,100017,1.0,16,-131.0,-144.0,11783.52,11783.52
1562063,100017,1.0,1,-581.0,-594.0,11783.52,11783.52
2769249,100017,1.0,4,-2308.0,-2313.0,16967.295,16967.295
1562063,100017,1.0,15,-161.0,-172.0,11783.52,11783.52
1562063,100017,1.0,11,-281.0,-296.0,11783.52,11783.52
1562063,100017,1.0,17,-101.0,-110.0,11783.52,11783.52
1562063,100017,1.0,4,-491.0,-504.0,11783.52,11783.52
1562063,100017,1.0,19,-41.0,-52.0,11783.52,11783.52
2769249,100017,1.0,7,-2218.0,-2222.0,16967.295,16967.295
1562063,100017,1.0,20,-11.0,-21.0,11783.52,11783.52
1562063,100017,1.0,14,-191.0,-209.0,11783.52,11783.52
2769249,100017,1.0,2,-2368.0,-2375.0,16967.295,16967.295
2769249,100017,1.0,1,-2398.0,-2422.0,16967.295,16967.295
1562063,100017,1.0,5,-461.0,-476.0,11783.52,11783.52
1562063,100017,1.0,3,-521.0,-537.0,11783.52,11783.52
1562063,100017,1.0,13,-221.0,-231.0,11783.52,11783.52
2769249,100017,1.0,6,-2248.0,-2251.0,16967.295,16967.295
2769249,100017,1.0,5,-2278.0,-2283.0,16967.295,16967.295
1562063,100017,1.0,18,-71.0,-77.0,11783.52,11783.52
2769249,100017,1.0,8,-2188.0,-2197.0,16967.295,16967.295
1562063,100017,1.0,2,-551.0,-566.0,11783.52,11783.52
1562063,100017,1.0,7,-401.0,-416.0,11783.52,11783.52
1562063,100017,1.0,12,-251.0,-266.0,11783.52,11783.52
1562063,100017,1.0,8,-371.0,-384.0,11783.52,11783.52
2769249,100017,1.0,3,-2338.0,-2342.0,16967.295,16967.295
1251951,100018,1.0,4,-59.0,-67.0,4180.365,4180.365
1251951,100018,1.0,2,-119.0,-138.0,4180.365,4180.365
2704445,100018,2.0,4,-877.0,-885.0,94906.035,94906.035
1251951,100018,1.0,5,-29.0,-40.0,4180.365,4180.365
1251951,100018,1.0,3,-89.0,-104.0,4180.365,4180.365
2704445,100018,2.0,7,-787.0,-796.0,94694.355,94694.355
1176822,100018,1.0,3,-1553.0,-1553.0,48759.525,48759.525
2704445,100018,1.0,2,-925.0,-930.0,94906.035,94906.035
1251951,100018,1.0,1,-149.0,-170.0,4180.365,4180.365
1176822,100018,1.0,10,-1343.0,-1346.0,48759.525,48759.525
1176822,100018,1.0,8,-1403.0,-1404.0,48759.525,48759.525
1176822,100018,1.0,6,-1463.0,-1468.0,48759.525,48759.525
1176822,100018,1.0,11,-1313.0,-1315.0,48759.525,48759.525
1176822,100018,1.0,7,-1433.0,-1435.0,48759.525,48759.525
2704445,100018,2.0,3,-907.0,-909.0,4109.265,4109.265
2704445,100018,1.0,1,-955.0,-971.0,94906.035,94906.035
1176822,100018,1.0,4,-1523.0,-1525.0,48759.525,48759.525
1176822,100018,1.0,12,-1283.0,-1283.0,48161.025,48161.025
1176822,100018,1.0,9,-1373.0,-1375.0,48759.525,48759.525
1176822,100018,1.0,1,-1613.0,-1628.0,48759.525,48759.525
1176822,100018,1.0,2,-1583.0,-1587.0,48759.525,48759.525
2704445,100018,2.0,5,-847.0,-859.0,94906.035,94906.035
2704445,100018,2.0,6,-817.0,-818.0,94906.035,94906.035
1176822,100018,1.0,5,-1493.0,-1495.0,48759.525,48759.525
1620327,100019,1.0,4,-804.0,-870.0,10518.615,10518.615
1620327,100019,4.0,7,-714.0,-716.0,23761.395,23761.395
1620327,100019,1.0,5,-774.0,-840.0,10518.615,10518.615
1620327,100019,1.0,3,-834.0,-870.0,10518.615,10518.615
1620327,100019,1.0,6,-744.0,-750.0,10518.615,44369.28
1620327,100019,1.0,2,-864.0,-910.0,10518.615,10518.615
1620327,100019,1.0,1,-894.0,-910.0,10518.615,10518.615
1620327,100019,2.0,6,-744.0,-750.0,33850.665,44369.28
1074770,100020,1.0,3,-151.0,-154.0,5729.265,5729.265
1074770,100020,1.0,1,-211.0,-213.0,5729.265,5729.265
1294812,100020,1.0,1,-441.0,-448.0,8779.77,8779.77
1294812,100020,1.0,5,-321.0,-325.0,8779.77,8779.77
1074770,100020,1.0,5,-91.0,-106.0,5729.265,5729.265
1074770,100020,1.0,4,-121.0,-139.0,5729.265,5729.265
1074770,100020,1.0,7,-31.0,-35.0,5729.265,5729.265
1074770,100020,1.0,6,-61.0,-72.0,5729.265,5729.265
1294812,100020,1.0,2,-411.0,-419.0,8779.77,8779.77
1294812,100020,1.0,6,-291.0,-308.0,8776.755,8776.755
1294812,100020,1.0,4,-351.0,-351.0,8779.77,8779.77
1294812,100020,1.0,3,-381.0,-387.0,8779.77,8779.77
1074770,100020,1.0,2,-181.0,-198.0,5729.265,5729.265
1213820,100021,1.0,1,-230.0,-242.0,7424.865,7424.865
1485871,100021,2.0,3,-505.0,-522.0,19242.27,19242.27
2425547,100021,1.0,5,-699.0,-735.0,10248.615,10248.615
1213820,100021,1.0,8,-20.0,-66.0,7424.865,7424.865
2425547,100021,1.0,1,-819.0,-826.0,10248.615,10248.615
1485871,100021,1.0,2,-535.0,-549.0,4992.03,4992.03
1973524,100021,1.0,1,-2772.0,-2776.0,2709.45,2709.45
1973524,100021,1.0,3,-2712.0,-2698.0,2709.45,2709.45
2425547,100021,1.0,2,-789.0,-795.0,10248.615,10248.615
1973524,100021,1.0,4,-2682.0,-2667.0,2709.45,2709.45
1213820,100021,1.0,5,-110.0,-124.0,7424.865,7424.865
1213820,100021,1.0,6,-80.0,-96.0,7424.865,7424.865
1213820,100021,1.0,4,-140.0,-154.0,7424.865,7424.865
1213820,100021,1.0,7,-50.0,-96.0,7424.865,7424.865
1485871,100021,1.0,1,-565.0,-577.0,4992.03,4992.03
2425547,100021,1.0,4,-729.0,-762.0,10248.615,10248.615
1213820,100021,1.0,2,-200.0,-210.0,7424.865,7424.865
1213820,100021,1.0,3,-170.0,-185.0,7424.865,7424.865
1973524,100021,1.0,2,-2742.0,-2776.0,2709.45,2709.45
1973524,100021,1.0,6,-2622.0,-2609.0,2705.76,2705.76
1973524,100021,1.0,5,-2652.0,-2638.0,2709.45,2709.45
2425547,100021,2.0,6,-669.0,-669.0,52236.18,52236.18
2425547,100021,1.0,3,-759.0,-762.0,10248.615,10248.615
1319299,100022,1.0,6,-59.0,-81.0,6765.975,6765.975
1319299,100022,1.0,2,-179.0,-201.0,6765.975,6765.975
1319299,100022,1.0,3,-149.0,-176.0,6765.975,6765.975
1319299,100022,1.0,1,-209.0,-231.0,6765.975,6765.975
1319299,100022,1.0,7,-29.0,-51.0,6765.975,6765.975
1319299,100022,1.0,5,-89.0,-114.0,6765.975,6765.975
1319299,100022,1.0,4,-119.0,-143.0,6765.975,6765.975
2411919,100023,1.0,6,-1669.0,-1691.0,7992.0,7992.0
1131053,100023,2.0,8,-2183.0,-2212.0,24968.43,24968.43
2411919,100023,2.0,14,-1429.0,-1432.0,22761.9,22761.9
2411919,100023,1.0,3,-1759.0,-1770.0,7992.0,7992.0
2454202,100023,1.0,3,-172.0,-182.0,16822.44,16822.44
2411919,100023,1.0,11,-1519.0,-1543.0,7992.0,7992.0
1131053,100023,1.0,1,-2393.0,-2393.0,8519.13,8519.13
1131053,100023,1.0,2,-2363.0,-2363.0,8519.13,8519.13
2411919,100023,1.0,5,-1699.0,-1719.0,7992.0,7992.0
2411919,100023,1.0,12,-1489.0,-1511.0,7992.0,7992.0
2411919,100023,1.0,7,-1639.0,-1663.0,7992.0,7992.0
1131053,100023,1.0,5,-2273.0,-2273.0,8519.13,8519.13
2411919,100023,1.0,2,-1789.0,-1792.0,7992.0,7992.0
2411919,100023,1.0,10,-1549.0,-1592.0,7992.0,7992.0
2454202,100023,1.0,2,-202.0,-210.0,16822.44,16822.44
2411919,100023,1.0,9,-1579.0,-1602.0,7992.0,7992.0
1131053,100023,1.0,3,-2333.0,-2333.0,8519.13,8519.13
1131053,100023,1.0,4,-2303.0,-2303.0,8519.13,8519.13
2411919,100023,1.0,8,-1609.0,-1635.0,7992.0,7992.0
2454202,100023,2.0,4,-142.0,-166.0,231819.525,231819.525
2411919,100023,1.0,1,-1819.0,-1831.0,7992.0,7992.0
2411919,100023,1.0,13,-1459.0,-1484.0,7992.0,7992.0
2454202,100023,1.0,1,-232.0,-249.0,16822.44,16822.44
1131053,100023,1.0,7,-2213.0,-2239.0,8519.13,8519.13
1131053,100023,1.0,6,-2243.0,-2267.0,8519.13,8519.13
2411919,100023,1.0,4,-1729.0,-1740.0,7992.0,7992.0
1239349,100025,1.0,3,-798.0,-797.0,39798.99,39798.99
1239349,100025,1.0,5,-738.0,-735.0,39798.99,23419.89
2835799,100025,1.0,2,-1001.0,-1008.0,23833.575,23833.575
1189316,100025,1.0,1,-1669.0,-1699.0,23833.575,23833.575
2835799,100025,1.0,1,-1031.0,-1061.0,23833.575,23833.575
1189316,100025,1.0,8,-1459.0,-1490.0,23833.575,2.925
1189316,100025,1.0,18,-1159.0,-1188.0,23860.125,2.925
2835799,100025,2.0,6,-888.0,-888.0,235772.28,235772.28
1189316,100025,1.0,7,-1489.0,-1490.0,23833.575,23833.575
1189316,100025,1.0,3,-1609.0,-1616.0,23833.575,23833.575
1189316,100025,1.0,16,-1219.0,-1209.0,23833.575,23830.65
1239349,100025,1.0,5,-738.0,-767.0,39798.99,16379.1
1189316,100025,1.0,11,-1369.0,-1393.0,23833.575,2.925
1189316,100025,1.0,12,-1339.0,-1330.0,23833.575,23830.65
1189316,100025,1.0,2,-1639.0,-1645.0,23833.575,23833.575
1271192,100025,1.0,5,-1909.0,-1941.0,7159.545,7159.545
1239349,100025,2.0,7,-678.0,-697.0,376810.425,376810.425
1271192,100025,1.0,1,-2029.0,-2035.0,7159.545,7159.545
1189316,100025,1.0,6,-1519.0,-1526.0,23833.575,23833.575
1271192,100025,1.0,4,-1939.0,-1970.0,7159.545,7159.545
1189316,100025,1.0,10,-1399.0,-1393.0,23833.575,23830.65
1271192,100025,1.0,6,-1879.0,-1909.0,7123.185,7123.185
1239349,100025,1.0,6,-708.0,-707.0,39798.99,39798.99
1271192,100025,1.0,2,-1999.0,-2004.0,7159.545,7159.545
1189316,100025,1.0,9,-1429.0,-1428.0,23833.575,23833.575
1189316,100025,1.0,12,-1339.0,-1362.0,23833.575,2.925
2835799,100025,1.0,3,-971.0,-980.0,23833.575,23833.575
1189316,100025,1.0,5,-1549.0,-1550.0,23833.575,23833.575
1189316,100025,1.0,18,-1159.0,-1152.0,23860.125,23857.2
1189316,100025,1.0,13,-1309.0,-1330.0,23833.575,2.925
1239349,100025,1.0,2,-828.0,-828.0,39798.99,39798.99
1189316,100025,1.0,10,-1399.0,-1428.0,23833.575,2.925
1189316,100025,1.0,15,-1249.0,-1242.0,23833.575,23830.65
1189316,100025,1.0,13,-1309.0,-1295.0,23833.575,23830.65
1189316,100025,1.0,8,-1459.0,-1456.0,23833.575,23830.65
1189316,100025,1.0,16,-1219.0,-1242.0,23833.575,2.925
1239349,100025,1.0,4,-768.0,-767.0,39798.99,39798.99
1189316,100025,1.0,15,-1249.0,-1281.0,23833.575,2.925
2835799,100025,1.0,4,-941.0,-965.0,23833.575,23833.575
1189316,100025,1.0,11,-1369.0,-1362.0,23833.575,23830.65
1189316,100025,1.0,14,-1279.0,-1281.0,23833.575,23833.575
1189316,100025,1.0,17,-1189.0,-1188.0,23833.575,23833.575
1271192,100025,1.0,3,-1969.0,-2004.0,7159.545,7159.545
1239349,100025,1.0,1,-858.0,-857.0,39798.99,39798.99
2835799,100025,1.0,5,-911.0,-917.0,23833.575,23833.575
1189316,100025,1.0,4,-1579.0,-1586.0,23833.575,23833.575
1252218,100026,1.0,4,-1306.0,-1316.0,23608.485,23608.485
1252218,100026,1.0,2,-1366.0,-1374.0,23608.485,23608.485
1252218,100026,1.0,1,-1396.0,-1409.0,23608.485,23608.485
1772508,100026,2.0,2,-408.0,-425.0,770004.315,770004.315
1772508,100026,1.0,1,-438.0,-440.0,42778.845,42778.845
1252218,100026,1.0,3,-1336.0,-1344.0,23608.485,23608.485
1252218,100026,1.0,5,-1276.0,-1284.0,23608.485,23608.485
1252218,100026,1.0,6,-1246.0,-1255.0,23531.175,23531.175
2447872,100027,1.0,4,-674.0,-682.0,28077.57,28077.57
2447872,100027,1.0,2,-734.0,-745.0,28077.57,28077.57
2447872,100027,1.0,10,-494.0,-501.0,27911.07,27911.07
2447872,100027,1.0,3,-704.0,-711.0,28077.57,28077.57
2447872,100027,1.0,1,-764.0,-774.0,28077.57,28077.57
1811514,100027,1.0,4,-351.0,-357.0,21569.22,21569.22
2447872,100027,1.0,8,-554.0,-564.0,28077.57,28077.57
2447872,100027,1.0,7,-584.0,-591.0,28077.57,28077.57
1811514,100027,1.0,9,-201.0,-205.0,21569.22,21569.22
2447872,100027,1.0,9,-524.0,-533.0,28077.57,28077.57
2447872,100027,1.0,6,-614.0,-618.0,28077.57,28077.57
1811514,100027,1.0,10,-171.0,-179.0,21569.22,21569.22
1811514,100027,1.0,6,-291.0,-301.0,21569.22,21569.22
1811514,100027,1.0,7,-261.0,-284.0,21569.22,21569.22
2447872,100027,1.0,5,-644.0,-652.0,28077.57,28077.57
1811514,100027,1.0,3,-381.0,-393.0,21569.22,21569.22
1811514,100027,1.0,12,-111.0,-116.0,21553.74,21553.74
1811514,100027,1.0,8,-231.0,-252.0,21569.22,21569.22
1811514,100027,1.0,1,-441.0,-452.0,21569.22,21569.22
1811514,100027,1.0,5,-321.0,-332.0,21569.22,21569.22
1811514,100027,1.0,2,-411.0,-421.0,21569.22,21569.22
1811514,100027,1.0,11,-141.0,-149.0,21569.22,21569.22
1914954,100028,0.0,33,-757.0,-768.0,6465.555,6465.555
2829726,100028,2.0,22,-1143.0,-1146.0,5897.52,5897.52
1914954,100028,0.0,12,-1122.0,-1122.0,419.94,419.94
1914954,100028,0.0,17,-1031.0,-1030.0,3448.485,3448.485
2829726,100028,2.0,15,-1353.0,-1358.0,5897.52,5897.52
2056192,100028,1.0,2,-736.0,-744.0,6996.735,6996.735
1914954,100028,0.0,52,-451.0,-455.0,7666.83,7666.83
2829726,100028,2.0,9,-1533.0,-1541.0,5897.52,5897.52
1914954,100028,0.0,46,-543.0,-548.0,6197.13,6197.13
1914954,100028,0.0,59,-359.0,-359.0,2.475,2.475
1914954,100028,0.0,73,-58.0,-58.0,11250.0,11250.0
1914954,100028,0.0,44,-574.0,-588.0,7926.3,4275.0
1914954,100028,0.0,72,-105.0,-105.0,1.17,1.17
2056192,100028,1.0,1,-766.0,-776.0,6996.735,6996.735
1914954,100028,0.0,35,-727.0,-726.0,11250.0,8100.0
1914954,100028,0.0,9,-1153.0,-1172.0,175.23,129.645
1914954,100028,0.0,16,-1059.0,-1059.0,185.175,185.175
1914954,100028,0.0,2,-1274.0,-1273.0,8228.475,8228.475
2829726,100028,2.0,18,-1263.0,-1268.0,5897.52,5897.52
1914954,100028,0.0,29,-816.0,-812.0,7560.09,5310.09
1914954,100028,0.0,4,-1244.0,-1263.0,143.325,96.525
1914954,100028,0.0,51,-483.0,-483.0,129.33,129.33
1914954,100028,0.0,71,-136.0,-136.0,1.17,1.17
2829726,100028,2.0,19,-1233.0,-1240.0,5897.52,5897.52
1914954,100028,0.0,5,-1244.0,-1244.0,178.2,178.2
1914954,100028,0.0,43,-604.0,-604.0,85.455,85.455
2829726,100028,2.0,13,-1413.0,-1416.0,5897.52,5897.52
1914954,100028,0.0,50,-482.0,-483.0,7070.67,7070.67
1914954,100028,0.0,36,-696.0,-690.0,10084.05,3334.05
1914954,100028,0.0,19,-1024.0,-1024.0,1800.0,1800.0
1914954,100028,0.0,20,-1000.0,-1002.0,7198.425,7198.425
1914954,100028,0.0,63,-301.0,-303.0,11250.0,11250.0
2829726,100028,2.0,14,-1383.0,-1387.0,5897.52,5897.52
1914954,100028,0.0,53,-455.0,-455.0,208.17,208.17
1914954,100028,0.0,8,-1181.0,-1181.0,129.645,129.645
1914954,100028,0.0,66,-239.0,-244.0,6438.33,6438.33
1914954,100028,0.0,25,-908.0,-927.0,21.825,21.825
1914954,100028,0.0,64,-270.0,-268.0,7855.11,5605.11
2056192,100028,2.0,5,-646.0,-655.0,38988.54,38988.54
2829726,100028,2.0,6,-1623.0,-1632.0,5897.52,5897.52
1914954,100028,0.0,69,-197.0,-197.0,1.17,1.17
1914954,100028,0.0,28,-866.0,-866.0,168.705,168.705
2829726,100028,2.0,16,-1323.0,-1329.0,5897.52,5897.52
1914954,100028,0.0,70,-167.0,-167.0,1.17,1.17
2829726,100028,2.0,12,-1443.0,-1449.0,5897.52,5897.52
1914954,100028,0.0,29,-816.0,-819.0,7560.09,2250.0
1914954,100028,0.0,1,-1302.0,-1302.0,2250.0,2250.0
1914954,100028,0.0,9,-1153.0,-1146.0,175.23,45.585
1914954,100028,0.0,4,-1244.0,-1244.0,143.325,46.8
2829726,100028,2.0,23,-1113.0,-1122.0,5897.52,5897.52
1914954,100028,0.0,40,-635.0,-653.0,9150.3,4500.0
1914954,100028,0.0,7,-1182.0,-1181.0,9095.355,9095.355
1914954,100028,0.0,21,-1002.0,-1002.0,1.575,1.575
1914954,100028,0.0,58,-362.0,-359.0,8772.525,267.525
2829726,100028,2.0,20,-1203.0,-1204.0,5897.52,5897.52
1914954,100028,0.0,48,-536.0,-536.0,2250.0,2250.0
1914954,100028,0.0,24,-950.0,-950.0,190.53,190.53
1914954,100028,0.0,34,-768.0,-768.0,284.445,284.445
1914954,100028,0.0,3,-1273.0,-1273.0,96.525,96.525
1914954,100028,0.0,60,-358.0,-358.0,4500.0,4500.0
2829726,100028,2.0,10,-1503.0,-1512.0,5897.52,5897.52
1914954,100028,0.0,11,-1122.0,-1122.0,6330.06,6330.06
1914954,100028,0.0,67,-244.0,-244.0,1.17,1.17
1914954,100028,0.0,56,-392.0,-394.0,8600.805,8600.805
2829726,100028,2.0,21,-1173.0,-1176.0,5897.52,5897.52
1914954,100028,0.0,54,-423.0,-427.0,9986.805,9986.805
1914954,100028,0.0,18,-1030.0,-1030.0,1051.515,1051.515
1914954,100028,0.0,68,-228.0,-228.0,1.17,1.17
1914954,100028,0.0,57,-394.0,-394.0,399.195,399.195
1914954,100028,0.0,65,-268.0,-268.0,19.89,19.89
