SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1025031,100078,-13,42.0,2.0,Active,0,0
1677977,100078,-14,42.0,14.0,Active,0,0
1025031,100078,-38,42.0,27.0,Active,0,0
1677978,100078,-83,20.0,11.0,Active,0,0
1025031,100078,-39,42.0,29.0,Active,0,0
1677978,100078,-74,20.0,1.0,Active,0,0
1677977,100078,-36,42.0,36.0,Active,0,0
1025031,100078,-24,42.0,13.0,Active,0,0
1025031,100078,-21,42.0,10.0,Active,0,0
1677977,100078,-39,42.0,39.0,Active,0,0
2378725,100078,-21,48.0,39.0,Active,0,0
2378725,100078,-4,26.0,0.0,Completed,0,0
1025031,100078,-42,42.0,32.0,Active,0,0
2378725,100078,-19,48.0,37.0,Active,0,0
1025031,100078,-36,42.0,25.0,Active,0,0
1677978,100078,-90,20.0,18.0,Active,0,0
1677978,100078,-86,20.0,14.0,Active,0,0
1025031,100078,-17,42.0,6.0,Active,0,0
1677977,100078,-42,42.0,42.0,Signed,0,0
1677977,100078,-35,42.0,35.0,Active,0,0
1677977,100078,-4,38.0,0.0,Completed,0,0
1677977,100078,-41,42.0,41.0,Active,0,0
2378725,100078,-30,48.0,48.0,Signed,0,0
1025031,100078,-50,42.0,40.0,Active,0,0
1677977,100078,-32,42.0,32.0,Active,0,0
1025031,100078,-48,42.0,38.0,Active,0,0
2378725,100078,-20,48.0,38.0,Active,0,0
2378725,100078,-26,48.0,44.0,Active,0,0
1677977,100078,-21,42.0,21.0,Active,0,0
1677977,100078,-12,42.0,12.0,Active,0,0
2378725,100078,-17,48.0,35.0,Active,0,0
2378725,100078,-6,48.0,24.0,Active,0,0
1677977,100078,-6,42.0,5.0,Active,0,0
2378725,100078,-13,48.0,31.0,Active,0,0
1677977,100078,-5,38.0,0.0,Active,0,0
1677977,100078,-24,42.0,24.0,Active,0,0
2378725,100078,-23,48.0,41.0,Active,0,0
1677977,100078,-26,42.0,26.0,Active,0,0
1025031,100078,-20,42.0,9.0,Active,0,0
1025031,100078,-33,42.0,22.0,Active,0,0
1025031,100078,-34,42.0,23.0,Active,0,0
1025031,100078,-31,42.0,20.0,Active,0,0
1677978,100078,-79,20.0,6.0,Active,0,0
2378725,100078,-7,48.0,25.0,Active,0,0
1677977,100078,-33,42.0,33.0,Active,0,0
1677977,100078,-34,42.0,34.0,Active,0,0
1345069,100079,-18,4.0,0.0,Active,0,0
1345069,100079,-17,4.0,0.0,Completed,0,0
1345069,100079,-19,6.0,3.0,Active,0,0
1345069,100079,-22,6.0,6.0,Active,0,0
1345069,100079,-20,6.0,5.0,Active,0,0
1345069,100079,-21,6.0,5.0,Active,0,0
2203713,100080,-20,36.0,23.0,Active,0,0
2203713,100080,-14,36.0,17.0,Active,0,0
2203713,100080,-10,36.0,13.0,Active,0,0
1683048,100080,-49,12.0,5.0,Active,0,0
2203713,100080,-7,36.0,10.0,Active,0,0
2203713,100080,-15,36.0,18.0,Active,0,0
1683048,100080,-55,12.0,11.0,Active,0,0
2408142,100080,-4,42.0,33.0,Active,0,0
1683048,100080,-53,12.0,9.0,Active,0,0
1028761,100080,-43,6.0,5.0,Active,0,0
2203713,100080,-4,36.0,7.0,Active,0,0
2203713,100080,-22,36.0,25.0,Active,0,0
1683048,100080,-50,12.0,6.0,Active,0,0
1028761,100080,-44,6.0,6.0,Active,0,0
2203713,100080,-6,36.0,9.0,Active,0,0
2408142,100080,-5,42.0,34.0,Active,0,0
2203713,100080,-8,36.0,11.0,Active,0,0
2203713,100080,-2,36.0,5.0,Active,0,0
2203713,100080,-30,36.0,33.0,Active,0,0
2203713,100080,-17,36.0,20.0,Active,0,0
2203713,100080,-32,36.0,35.0,Active,0,0
2203713,100080,-21,36.0,24.0,Active,0,0
1028761,100080,-40,6.0,2.0,Active,0,0
2203713,100080,-25,36.0,28.0,Active,0,0
2203713,100080,-23,36.0,26.0,Active,0,0
1683048,100080,-52,12.0,8.0,Active,0,0
1683048,100080,-45,12.0,1.0,Active,0,0
2203713,100080,-16,36.0,19.0,Active,0,0
2203713,100080,-27,36.0,30.0,Active,0,0
2203713,100080,-19,36.0,22.0,Active,0,0
2408142,100080,-12,42.0,41.0,Active,0,0
2203713,100080,-26,36.0,29.0,Active,0,0
2408142,100080,-1,42.0,30.0,Active,0,0
2203713,100080,-33,36.0,36.0,Active,0,0
1683048,100080,-47,12.0,3.0,Active,0,0
2203713,100080,-12,36.0,15.0,Active,0,0
1028761,100080,-39,6.0,1.0,Active,0,0
1683048,100080,-48,12.0,4.0,Active,0,0
1683048,100080,-46,12.0,2.0,Active,0,0
2408142,100080,-8,42.0,37.0,Active,0,0
1028761,100080,-38,6.0,0.0,Completed,0,0
2203713,100080,-29,36.0,32.0,Active,0,0
2203713,100080,-24,36.0,27.0,Active,0,0
1028761,100080,-41,6.0,3.0,Active,0,0
1683048,100080,-56,12.0,12.0,Active,0,0
2203713,100080,-11,36.0,14.0,Active,0,0
2203713,100080,-1,36.0,4.0,Active,0,0
1683048,100080,-44,12.0,0.0,Completed,0,0
2203713,100080,-18,36.0,21.0,Active,0,0
2408142,100080,-10,42.0,39.0,Active,0,0
1683048,100080,-54,12.0,10.0,Active,0,0
2203713,100080,-9,36.0,12.0,Active,0,0
2408142,100080,-13,42.0,42.0,Active,0,0
2408142,100080,-2,42.0,31.0,Active,0,0
2203713,100080,-3,36.0,6.0,Active,0,0
2408142,100080,-9,42.0,38.0,Active,0,0
2408142,100080,-6,42.0,35.0,Active,0,0
2203713,100080,-31,36.0,34.0,Active,0,0
2408142,100080,-7,42.0,36.0,Active,0,0
2203713,100080,-28,36.0,31.0,Active,0,0
2203713,100080,-13,36.0,16.0,Active,0,0
1028761,100080,-42,6.0,4.0,Active,0,0
2408142,100080,-3,42.0,32.0,Active,0,0
2408142,100080,-11,42.0,40.0,Active,0,0
1683048,100080,-51,12.0,7.0,Active,0,0
2203713,100080,-5,36.0,8.0,Active,0,0
2087567,100081,-80,10.0,8.0,Active,0,0
2087567,100081,-79,10.0,7.0,Active,0,0
2087567,100081,-72,10.0,0.0,Completed,0,0
2087567,100081,-78,10.0,6.0,Active,0,0
2087567,100081,-75,10.0,3.0,Active,0,0
2087567,100081,-77,10.0,5.0,Active,0,0
2087567,100081,-74,10.0,2.0,Active,0,0
2087567,100081,-81,10.0,9.0,Active,0,0
2087567,100081,-73,10.0,1.0,Active,0,0
2087567,100081,-76,10.0,4.0,Active,0,0
2087567,100081,-82,10.0,10.0,Active,0,0
1210487,100082,-91,9.0,6.0,Active,0,0
1210487,100082,-90,9.0,5.0,Active,0,0
1210487,100082,-85,9.0,0.0,Completed,0,0
1848995,100082,-63,4.0,3.0,Active,0,0
1210487,100082,-88,9.0,3.0,Active,0,0
1210487,100082,-94,9.0,9.0,Active,0,0
1210487,100082,-86,9.0,1.0,Active,0,0
1227327,100082,-23,24.0,24.0,Active,0,0
1210487,100082,-93,9.0,8.0,Active,0,0
1227327,100082,-22,24.0,23.0,Active,0,0
1210487,100082,-87,9.0,2.0,Active,0,0
1227327,100082,-20,24.0,21.0,Active,0,0
1210487,100082,-92,9.0,7.0,Active,0,0
1848995,100082,-64,4.0,4.0,Active,0,0
1227327,100082,-19,4.0,0.0,Completed,0,0
1848995,100082,-62,4.0,2.0,Active,0,0
1848995,100082,-60,4.0,0.0,Active,0,0
1227327,100082,-21,24.0,22.0,Active,0,0
1210487,100082,-89,9.0,4.0,Active,0,0
1848995,100082,-61,4.0,1.0,Active,0,0
1231722,100083,-6,24.0,3.0,Active,0,0
1231722,100083,-8,24.0,5.0,Active,0,0
1918780,100083,-66,10.0,9.0,Active,0,0
1231722,100083,-4,24.0,1.0,Active,0,0
1231722,100083,-16,24.0,13.0,Active,0,0
1231722,100083,-21,24.0,19.0,Active,0,0
1231722,100083,-20,24.0,18.0,Active,0,0
1231722,100083,-5,24.0,2.0,Active,0,0
1918780,100083,-68,10.0,10.0,Signed,0,0
1231722,100083,-9,24.0,6.0,Active,0,0
1231722,100083,-26,24.0,24.0,Active,0,0
1918780,100083,-61,10.0,3.0,Active,0,0
1231722,100083,-17,24.0,14.0,Active,0,0
1231722,100083,-18,24.0,15.0,Active,0,0
1918780,100083,-62,10.0,4.0,Active,0,0
1231722,100083,-22,24.0,19.0,Active,0,0
1231722,100083,-14,24.0,11.0,Active,0,0
1231722,100083,-15,24.0,12.0,Active,0,0
1231722,100083,-24,24.0,22.0,Active,0,0
1231722,100083,-10,24.0,7.0,Active,0,0
1231722,100083,-25,24.0,23.0,Active,0,0
1231722,100083,-11,24.0,8.0,Active,0,0
1918780,100083,-65,10.0,8.0,Active,0,0
1231722,100083,-19,24.0,17.0,Active,0,0
1231722,100083,-12,24.0,9.0,Active,0,0
1231722,100083,-3,24.0,0.0,Completed,0,0
1918780,100083,-59,10.0,1.0,Active,0,0
1918780,100083,-64,10.0,7.0,Active,0,0
1918780,100083,-60,10.0,2.0,Active,0,0
1231722,100083,-13,24.0,10.0,Active,0,0
1231722,100083,-7,24.0,4.0,Active,0,0
1918780,100083,-67,10.0,10.0,Active,0,0
1231722,100083,-23,24.0,21.0,Active,0,0
1918780,100083,-58,10.0,0.0,Active,0,0
1918780,100083,-63,10.0,5.0,Active,0,0
2746640,100084,-46,12.0,10.0,Active,0,0
1046038,100084,-68,6.0,4.0,Active,0,0
2746640,100084,-47,12.0,11.0,Active,0,0
2746640,100084,-36,12.0,0.0,Completed,0,0
1102586,100084,-28,5.0,0.0,Completed,0,0
1046038,100084,-64,6.0,0.0,Active,0,0
1046038,100084,-70,6.0,6.0,Active,0,0
2746640,100084,-44,12.0,8.0,Active,0,0
2746640,100084,-37,12.0,1.0,Active,0,0
2746640,100084,-43,12.0,7.0,Active,0,0
2746640,100084,-40,12.0,4.0,Active,0,0
1102586,100084,-32,6.0,5.0,Active,0,0
2746640,100084,-39,12.0,3.0,Active,0,0
1046038,100084,-67,6.0,3.0,Active,0,0
1102586,100084,-34,,,Signed,0,0
1046038,100084,-66,6.0,2.0,Active,0,0
1046038,100084,-69,6.0,5.0,Active,0,0
2746640,100084,-45,12.0,9.0,Active,0,0
1102586,100084,-33,6.0,6.0,Active,0,0
1046038,100084,-65,6.0,1.0,Active,3,3
1102586,100084,-31,6.0,4.0,Active,0,0
1102586,100084,-29,6.0,2.0,Active,0,0
2746640,100084,-48,12.0,12.0,Active,0,0
2746640,100084,-42,12.0,6.0,Active,0,0
1102586,100084,-30,6.0,3.0,Active,0,0
2746640,100084,-38,12.0,2.0,Active,0,0
2746640,100084,-41,12.0,5.0,Active,0,0
2558764,100085,-39,6.0,6.0,Active,0,0
2558764,100085,-36,6.0,3.0,Active,0,0
2558764,100085,-34,6.0,1.0,Active,0,0
2558764,100085,-38,6.0,5.0,Active,0,0
2558764,100085,-35,6.0,2.0,Active,0,0
2558764,100085,-37,6.0,4.0,Active,0,0
2558764,100085,-33,6.0,0.0,Completed,0,0
1207842,100087,-17,6.0,3.0,Active,0,0
1950528,100087,-38,8.0,5.0,Active,0,0
2165375,100087,-20,6.0,2.0,Active,0,0
1233905,100087,-11,12.0,9.0,Active,0,0
1950528,100087,-33,8.0,0.0,Completed,0,0
1514530,100087,-33,36.0,36.0,Active,0,0
2165375,100087,-18,6.0,0.0,Active,0,0
2165375,100087,-23,6.0,5.0,Active,0,0
1233905,100087,-5,12.0,3.0,Active,0,0
1950528,100087,-35,8.0,2.0,Active,0,0
1514530,100087,-21,12.0,0.0,Completed,0,0
1950528,100087,-40,8.0,7.0,Active,0,0
1950528,100087,-34,8.0,1.0,Active,0,0
1233905,100087,-7,12.0,5.0,Active,0,0
2165375,100087,-19,6.0,1.0,Active,0,0
1514530,100087,-23,36.0,26.0,Active,0,0
1207842,100087,-15,6.0,1.0,Active,0,0
1233905,100087,-9,12.0,7.0,Active,0,0
2165375,100087,-21,6.0,3.0,Active,0,0
2165375,100087,-24,6.0,6.0,Active,0,0
1233905,100087,-12,12.0,10.0,Active,0,0
1233905,100087,-4,12.0,2.0,Active,0,0
1233905,100087,-10,12.0,8.0,Active,0,0
1207842,100087,-19,6.0,5.0,Active,0,0
1950528,100087,-37,8.0,4.0,Active,0,0
1514530,100087,-32,36.0,35.0,Active,0,0
1514530,100087,-27,36.0,30.0,Active,0,0
1233905,100087,-13,12.0,11.0,Active,0,0
1514530,100087,-28,36.0,31.0,Active,0,0
1207842,100087,-20,6.0,6.0,Active,0,0
1233905,100087,-6,12.0,4.0,Active,0,0
1950528,100087,-36,8.0,3.0,Active,0,0
1207842,100087,-16,6.0,2.0,Active,0,0
1233905,100087,-3,12.0,1.0,Active,0,0
1514530,100087,-30,36.0,33.0,Active,0,0
1514530,100087,-26,36.0,29.0,Active,0,0
1207842,100087,-14,6.0,0.0,Completed,0,0
1514530,100087,-25,36.0,28.0,Active,0,0
1950528,100087,-39,8.0,6.0,Active,0,0
1514530,100087,-31,36.0,34.0,Active,0,0
1233905,100087,-8,12.0,6.0,Active,0,0
2165375,100087,-17,6.0,0.0,Completed,0,0
2165375,100087,-22,6.0,4.0,Active,0,0
1207842,100087,-18,6.0,4.0,Active,0,0
1514530,100087,-29,36.0,32.0,Active,0,0
1233905,100087,-2,12.0,0.0,Completed,0,0
1514530,100087,-24,36.0,27.0,Active,0,0
1950528,100087,-41,8.0,8.0,Active,0,0
1514530,100087,-22,36.0,25.0,Active,0,0
1233905,100087,-14,12.0,12.0,Active,0,0
1179472,100088,-40,10.0,0.0,Completed,0,0
1179472,100088,-45,10.0,5.0,Active,0,0
2257657,100088,-5,42.0,33.0,Active,0,0
1179472,100088,-44,10.0,4.0,Active,0,0
1179472,100088,-47,10.0,7.0,Active,0,0
2257657,100088,-14,42.0,42.0,Active,0,0
2257657,100088,-13,42.0,41.0,Active,0,0
2257657,100088,-3,42.0,31.0,Active,0,0
2257657,100088,-6,42.0,34.0,Active,0,0
1179472,100088,-49,10.0,9.0,Active,0,0
2257657,100088,-10,42.0,38.0,Active,0,0
1179472,100088,-41,10.0,1.0,Active,0,0
1179472,100088,-43,10.0,3.0,Active,0,0
2257657,100088,-9,42.0,37.0,Active,0,0
1179472,100088,-42,10.0,2.0,Active,0,0
2257657,100088,-8,42.0,36.0,Active,0,0
2257657,100088,-7,42.0,35.0,Active,0,0
1179472,100088,-46,10.0,6.0,Active,0,0
1179472,100088,-50,10.0,10.0,Active,0,0
2257657,100088,-11,42.0,39.0,Active,0,0
1179472,100088,-48,10.0,8.0,Active,0,0
2257657,100088,-2,42.0,30.0,Active,0,0
2257657,100088,-4,42.0,32.0,Active,0,0
2257657,100088,-12,42.0,40.0,Active,0,0
1585092,100089,-49,10.0,0.0,Completed,0,0
1585092,100089,-51,10.0,2.0,Active,0,0
1585092,100089,-52,10.0,3.0,Active,0,0
1585092,100089,-54,10.0,5.0,Active,0,0
1585092,100089,-58,10.0,9.0,Active,0,0
1585092,100089,-56,10.0,7.0,Active,0,0
1585092,100089,-59,10.0,10.0,Active,0,0
1585092,100089,-57,10.0,8.0,Active,0,0
1585092,100089,-55,10.0,6.0,Active,0,0
1585092,100089,-53,10.0,4.0,Active,0,0
1585092,100089,-50,10.0,1.0,Active,0,0
1786951,100090,-21,12.0,2.0,Active,0,0
1786951,100090,-25,12.0,6.0,Active,0,0
1786951,100090,-26,12.0,7.0,Active,0,0
1390161,100090,-15,12.0,8.0,Active,0,0
1786951,100090,-28,12.0,9.0,Active,0,0
1390161,100090,-17,12.0,10.0,Active,0,0
1390161,100090,-18,12.0,11.0,Active,0,0
2444845,100090,-2,60.0,55.0,Active,0,0
1786951,100090,-20,12.0,1.0,Active,0,0
2444845,100090,-7,60.0,60.0,Active,0,0
1390161,100090,-9,12.0,2.0,Active,0,0
1390161,100090,-11,12.0,4.0,Active,0,0
1786951,100090,-27,12.0,8.0,Active,0,0
1786951,100090,-30,12.0,11.0,Active,0,0
2444845,100090,-5,60.0,58.0,Active,0,0
1786951,100090,-31,12.0,12.0,Active,0,0
2444845,100090,-6,60.0,59.0,Active,0,0
1786951,100090,-24,12.0,5.0,Active,0,0
1390161,100090,-13,12.0,6.0,Active,0,0
1786951,100090,-22,12.0,3.0,Active,0,0
2444845,100090,-1,60.0,54.0,Active,0,0
1390161,100090,-10,12.0,3.0,Active,0,0
1786951,100090,-23,12.0,4.0,Active,0,0
2672015,100090,-35,24.0,23.0,Active,0,0
2672015,100090,-14,24.0,2.0,Active,0,0
2672015,100090,-16,24.0,4.0,Active,0,0
1786951,100090,-19,12.0,0.0,Completed,0,0
2672015,100090,-31,24.0,19.0,Active,0,0
1390161,100090,-16,12.0,9.0,Active,0,0
2672015,100090,-27,24.0,15.0,Active,0,0
2672015,100090,-29,24.0,17.0,Active,0,0
2672015,100090,-28,24.0,16.0,Active,0,0
1390161,100090,-12,12.0,5.0,Active,0,0
2672015,100090,-13,24.0,1.0,Active,0,0
2672015,100090,-33,24.0,21.0,Active,0,0
1390161,100090,-7,12.0,0.0,Completed,0,0
1390161,100090,-19,12.0,12.0,Active,0,0
2444845,100090,-3,60.0,56.0,Active,0,0
2672015,100090,-20,24.0,8.0,Active,0,0
1390161,100090,-8,12.0,1.0,Active,0,0
2672015,100090,-34,24.0,22.0,Active,0,0
2672015,100090,-18,24.0,6.0,Active,0,0
2672015,100090,-36,24.0,24.0,Active,0,0
2672015,100090,-12,24.0,0.0,Completed,0,0
2672015,100090,-23,24.0,11.0,Active,0,0
2672015,100090,-32,24.0,20.0,Active,0,0
1786951,100090,-29,12.0,10.0,Active,0,0
2444845,100090,-4,60.0,57.0,Active,0,0
2672015,100090,-15,24.0,3.0,Active,0,0
2672015,100090,-17,24.0,5.0,Active,0,0
2672015,100090,-26,24.0,14.0,Active,0,0
2672015,100090,-25,24.0,13.0,Active,0,0
2672015,100090,-21,24.0,9.0,Active,0,0
2672015,100090,-24,24.0,12.0,Active,0,0
2672015,100090,-30,24.0,18.0,Active,0,0
2672015,100090,-22,24.0,10.0,Active,0,0
1390161,100090,-14,12.0,7.0,Active,0,0
2672015,100090,-19,24.0,7.0,Active,0,0
2558997,100091,-18,6.0,4.0,Active,0,0
2558997,100091,-15,5.0,0.0,Completed,0,0
2558997,100091,-19,6.0,5.0,Active,0,0
2558997,100091,-16,6.0,2.0,Active,0,0
2558997,100091,-20,6.0,6.0,Active,0,0
2558997,100091,-17,6.0,3.0,Active,0,0
2747908,100092,-72,6.0,5.0,Active,0,0
2614080,100092,-16,10.0,1.0,Active,0,0
2839252,100092,-9,6.0,2.0,Active,0,0
2839252,100092,-13,6.0,6.0,Active,0,0
2614080,100092,-23,10.0,8.0,Active,0,0
2614080,100092,-18,10.0,3.0,Active,0,0
1387636,100092,-36,12.0,3.0,Active,0,0
1387636,100092,-44,12.0,11.0,Active,0,0
1882178,100092,-72,10.0,4.0,Active,0,0
1387636,100092,-33,12.0,0.0,Active,41,11
2839252,100092,-8,5.0,0.0,Completed,0,0
2614080,100092,-25,10.0,10.0,Active,0,0
2614080,100092,-17,10.0,2.0,Active,0,0
1882178,100092,-70,10.0,2.0,Active,0,0
2747908,100092,-73,6.0,6.0,Active,0,0
1387636,100092,-32,12.0,0.0,Completed,0,0
1387636,100092,-40,12.0,7.0,Active,0,0
1387636,100092,-34,12.0,1.0,Active,10,10
1387636,100092,-41,12.0,8.0,Active,0,0
2747908,100092,-70,6.0,3.0,Active,0,0
2614080,100092,-24,10.0,9.0,Active,0,0
1882178,100092,-77,10.0,9.0,Active,0,0
1882178,100092,-73,10.0,5.0,Active,0,0
2614080,100092,-19,10.0,4.0,Active,0,0
1387636,100092,-46,12.0,12.0,Returned to the store,0,0
2614080,100092,-20,10.0,5.0,Active,0,0
1882178,100092,-71,10.0,3.0,Active,0,0
1387636,100092,-37,12.0,4.0,Active,0,0
2747908,100092,-69,6.0,2.0,Active,0,0
1387636,100092,-38,12.0,5.0,Active,0,0
1387636,100092,-39,12.0,6.0,Active,0,0
2747908,100092,-68,6.0,1.0,Active,0,0
1882178,100092,-75,10.0,7.0,Active,0,0
1882178,100092,-69,10.0,1.0,Active,0,0
1882178,100092,-74,10.0,6.0,Active,0,0
2614080,100092,-22,10.0,7.0,Active,0,0
2839252,100092,-11,6.0,4.0,Active,0,0
1882178,100092,-78,10.0,10.0,Active,0,0
1387636,100092,-45,12.0,12.0,Active,0,0
1882178,100092,-76,10.0,8.0,Active,0,0
1387636,100092,-42,12.0,9.0,Active,0,0
2747908,100092,-71,6.0,4.0,Active,0,0
2614080,100092,-15,10.0,0.0,Completed,0,0
2839252,100092,-12,6.0,5.0,Active,0,0
1387636,100092,-43,12.0,10.0,Active,0,0
2614080,100092,-21,10.0,6.0,Active,0,0
1387636,100092,-35,12.0,2.0,Active,0,0
2839252,100092,-10,6.0,3.0,Active,0,0
2415992,100093,-59,12.0,4.0,Active,0,0
2526426,100093,-41,12.0,11.0,Active,0,0
2525901,100093,-69,12.0,6.0,Active,0,0
2415992,100093,-63,12.0,8.0,Active,0,0
2415992,100093,-56,12.0,1.0,Active,0,0
2708182,100093,-16,6.0,6.0,Active,0,0
2525901,100093,-71,12.0,8.0,Active,0,0
2708182,100093,-11,6.0,1.0,Active,0,0
2526426,100093,-39,12.0,9.0,Active,0,0
2525901,100093,-66,12.0,3.0,Active,0,0
2415992,100093,-65,12.0,10.0,Active,0,0
1305890,100093,-62,12.0,12.0,Active,0,0
2708182,100093,-14,6.0,4.0,Active,0,0
1315507,100093,-20,12.0,6.0,Active,0,0
2415992,100093,-64,12.0,9.0,Active,0,0
1315507,100093,-24,12.0,10.0,Active,0,0
1315507,100093,-18,12.0,4.0,Active,0,0
1305890,100093,-58,12.0,8.0,Active,0,0
1305890,100093,-56,12.0,6.0,Active,0,0
1305890,100093,-55,12.0,5.0,Active,0,0
1315507,100093,-21,12.0,7.0,Active,0,0
2525901,100093,-75,12.0,12.0,Active,0,0
1305890,100093,-60,12.0,10.0,Active,0,0
1315507,100093,-16,10.0,0.0,Completed,0,0
2415992,100093,-61,12.0,6.0,Active,0,0
2415992,100093,-55,12.0,0.0,Completed,0,0
1305890,100093,-53,12.0,3.0,Active,0,0
2415992,100093,-62,12.0,7.0,Active,0,0
2525901,100093,-64,12.0,1.0,Active,0,0
1305890,100093,-54,12.0,4.0,Active,0,0
2415992,100093,-67,12.0,12.0,Active,0,0
2525901,100093,-73,12.0,10.0,Active,0,0
2525901,100093,-65,12.0,2.0,Active,0,0
1315507,100093,-23,12.0,9.0,Active,0,0
2526426,100093,-42,12.0,12.0,Active,0,0
2415992,100093,-66,12.0,11.0,Active,0,0
2525901,100093,-70,12.0,7.0,Active,0,0
1305890,100093,-50,12.0,0.0,Completed,0,0
2415992,100093,-58,12.0,3.0,Active,0,0
2415992,100093,-60,12.0,5.0,Active,0,0
1305890,100093,-52,12.0,2.0,Active,0,0
2708182,100093,-12,6.0,2.0,Active,0,0
1315507,100093,-25,12.0,11.0,Active,0,0
1305890,100093,-51,12.0,1.0,Active,0,0
2708182,100093,-10,6.0,0.0,Completed,0,0
1305890,100093,-61,12.0,11.0,Active,0,0
1315507,100093,-22,12.0,8.0,Active,0,0
1315507,100093,-17,12.0,3.0,Active,0,0
2526426,100093,-40,12.0,10.0,Active,0,0
1315507,100093,-19,12.0,5.0,Active,0,0
2415992,100093,-57,12.0,2.0,Active,0,0
2525901,100093,-72,12.0,9.0,Active,0,0
2708182,100093,-13,6.0,3.0,Active,0,0
1315507,100093,-26,12.0,12.0,Active,0,0
2525901,100093,-67,12.0,4.0,Active,0,0
1305890,100093,-57,12.0,7.0,Active,0,0
1305890,100093,-59,12.0,9.0,Active,0,0
2526426,100093,-36,6.0,0.0,Completed,0,0
2526426,100093,-37,6.0,0.0,Active,0,0
2708182,100093,-15,6.0,5.0,Active,0,0
2525901,100093,-68,12.0,5.0,Active,0,0
2525901,100093,-74,12.0,11.0,Active,0,0
2526426,100093,-38,12.0,7.0,Active,0,0
2216247,100094,-9,,,Signed,0,0
2216247,100094,-6,16.0,15.0,Active,0,0
2216247,100094,-2,16.0,11.0,Active,0,0
2216247,100094,-5,16.0,14.0,Active,0,0
2216247,100094,-4,16.0,13.0,Active,0,0
2216247,100094,-8,,,Returned to the store,0,0
2216247,100094,-7,16.0,16.0,Active,0,0
2216247,100094,-3,16.0,12.0,Active,0,0
2403448,100095,-16,10.0,6.0,Active,0,0
2403448,100095,-19,10.0,9.0,Active,0,0
2403448,100095,-17,10.0,7.0,Active,0,0
2403448,100095,-18,10.0,8.0,Active,0,0
2403448,100095,-20,10.0,10.0,Active,0,0
2403448,100095,-15,10.0,5.0,Active,0,0
2403448,100095,-14,6.0,0.0,Completed,0,0
1157409,100097,-75,10.0,5.0,Active,0,0
1448742,100097,-5,12.0,5.0,Active,0,0
1157409,100097,-76,10.0,6.0,Active,0,0
1448742,100097,-3,12.0,3.0,Active,0,0
1157409,100097,-72,10.0,2.0,Active,0,0
1157409,100097,-79,10.0,9.0,Active,0,0
1448742,100097,-8,12.0,8.0,Active,0,0
1448742,100097,-9,12.0,9.0,Active,0,0
1448742,100097,-6,12.0,6.0,Active,0,0
1157409,100097,-74,10.0,4.0,Active,0,0
1157409,100097,-71,10.0,1.0,Active,0,0
1157409,100097,-77,10.0,7.0,Active,0,0
1157409,100097,-70,10.0,0.0,Completed,0,0
1157409,100097,-73,10.0,3.0,Active,0,0
1157409,100097,-80,10.0,10.0,Active,0,0
1448742,100097,-4,12.0,4.0,Active,0,0
1448742,100097,-12,12.0,12.0,Active,0,0
1448742,100097,-10,12.0,10.0,Active,0,0
1448742,100097,-2,11.0,1.0,Active,0,0
1157409,100097,-78,10.0,8.0,Active,0,0
1448742,100097,-7,12.0,7.0,Active,0,0
1448742,100097,-11,12.0,11.0,Active,0,0
1110212,100098,-15,18.0,13.0,Active,0,0
1110212,100098,-9,18.0,6.0,Active,0,0
1110212,100098,-17,18.0,15.0,Active,0,0
1110212,100098,-18,18.0,16.0,Active,0,0
1110212,100098,-6,18.0,3.0,Active,0,0
1110212,100098,-10,18.0,7.0,Active,0,0
2094536,100098,-84,1.0,0.0,Completed,0,0
2094536,100098,-86,1.0,1.0,Active,0,0
1925302,100098,-4,48.0,47.0,Active,0,0
1110212,100098,-8,18.0,5.0,Active,0,0
1925302,100098,-2,48.0,45.0,Active,0,0
1110212,100098,-13,18.0,11.0,Active,0,0
1110212,100098,-19,18.0,17.0,Active,0,0
1925302,100098,-5,48.0,48.0,Active,0,0
1110212,100098,-4,16.0,0.0,Completed,0,0
1110212,100098,-14,18.0,12.0,Active,0,0
1110212,100098,-5,16.0,0.0,Active,0,0
1110212,100098,-7,18.0,4.0,Active,0,0
2094536,100098,-85,1.0,0.0,Active,0,0
1110212,100098,-12,18.0,9.0,Active,0,0
1110212,100098,-20,18.0,18.0,Active,0,0
1110212,100098,-16,18.0,14.0,Active,0,0
1110212,100098,-11,18.0,8.0,Active,0,0
1925302,100098,-3,48.0,46.0,Active,0,0
2671884,100099,-15,12.0,1.0,Active,0,0
2671884,100099,-20,12.0,6.0,Active,0,0
2671884,100099,-25,12.0,11.0,Active,0,0
2671884,100099,-17,12.0,3.0,Active,0,0
1561428,100099,-37,12.0,8.0,Active,0,0
1561428,100099,-32,9.0,0.0,Completed,0,0
2671884,100099,-24,12.0,10.0,Active,0,0
1561428,100099,-35,12.0,6.0,Active,0,0
1561428,100099,-34,12.0,5.0,Active,0,0
1561428,100099,-40,12.0,11.0,Active,0,0
2671884,100099,-16,12.0,2.0,Active,0,0
1561428,100099,-38,12.0,9.0,Active,0,0
1561428,100099,-36,12.0,7.0,Active,0,0
2671884,100099,-26,12.0,12.0,Active,0,0
2671884,100099,-23,12.0,9.0,Active,0,0
